name,address,virtual_file,lines,suspect_count,suspect_types,complexity_score
core_xform.cpp_transformVector3x4_FUN_005f4dc0,005f4dc0,core/xform.cpp,13,0,,13
core_xform.cpp_lerpMatrix3x4_FUN_005f7140,005f7140,core/xform.cpp,77,14,pointer_cast,222
core_xform.cpp_quaternionToEulerAnglesZYX_FUN_005f7af0,005f7af0,core/xform.cpp,7,0,,7
core_xform.cpp_determinant_FUN_005f61c0,005f61c0,core/xform.cpp,9,0,,9
core_xform.cpp_clipInterpolateBottomPlane_FUN_005f7e00,005f7e00,core/xform.cpp,48,4,decompiler_intrinsic,93
core_xform.cpp_orthonormalizeMatrix3x3_FUN_005f6690,005f6690,core/xform.cpp,116,6,decompiler_intrinsic,181
core_xform.cpp_clipPolygonStage1_FUN_005f7ed0,005f7ed0,core/xform.cpp,92,14,decompiler_intrinsic|pointer_cast|unknown_field|warning_unreachable,252
core_xform.cpp_multiplyQuaternionInPlace_FUN_005f7700,005f7700,core/xform.cpp,19,3,pointer_cast,54
core_xform.cpp_inverseInPlace_FUN_005f6190,005f6190,core/xform.cpp,16,2,pointer_cast,41
core_xform.cpp_quaternionFromAngleY_FUN_005f79f0,005f79f0,core/xform.cpp,12,2,decompiler_intrinsic,37
core_xform.cpp_buildRotationY_FUN_005f6cc0,005f6cc0,core/xform.cpp,38,2,decompiler_intrinsic,63
core_xform.cpp_computeOrthogonalityError_FUN_005f6460,005f6460,core/xform.cpp,50,3,decompiler_intrinsic,85
core_xform.cpp_setRotationScaleIdentity_FUN_005f5190,005f5190,core/xform.cpp,13,0,,13
core_xform.cpp_matrixToEulerAngles_FUN_005f5690,005f5690,core/xform.cpp,166,19,decompiler_intrinsic,361
core_xform.cpp_buildRotationX_FUN_005f6c40,005f6c40,core/xform.cpp,41,3,decompiler_intrinsic|param_count_too_few,81
core_xform.cpp_negateFirstComponent_FUN_005f75e0,005f75e0,core/xform.cpp,14,0,,14
core_xform.cpp_buildRotationZ_FUN_005f6d40,005f6d40,core/xform.cpp,42,2,decompiler_intrinsic,67
core_xform.cpp_transformVector3x3_FUN_005f4eb0,005f4eb0,core/xform.cpp,13,0,,13
core_xform.cpp_setIdentityMatrix3x4_FUN_005f5100,005f5100,core/xform.cpp,16,0,,16
core_xform.cpp_clearTranslation_FUN_005f5370,005f5370,core/xform.cpp,7,0,,7
core_xform.cpp_buildXFlipMatrix_FUN_005f6ee0,005f6ee0,core/xform.cpp,35,1,param_count_too_few,50
core_xform.cpp_quaternionFromAngleZ_FUN_005f7a30,005f7a30,core/xform.cpp,12,2,decompiler_intrinsic,37
core_xform.cpp_clipInterpolateLeftPlane_FUN_005f7c80,005f7c80,core/xform.cpp,48,4,decompiler_intrinsic,93
core_xform.cpp_normalizeMatrix_FUN_005f51e0,005f51e0,core/xform.cpp,43,3,decompiler_intrinsic,78
core_xform.cpp_transformAndClipGeometry_FUN_005f8550,005f8550,core/xform.cpp,487,85,decompiler_intrinsic|extra_output|pointer_cast|unknown_field|warning_unreachable,1362
core_xform.cpp_buildYFlipMatrix_FUN_005f6f40,005f6f40,core/xform.cpp,31,0,,31
core_xform.cpp_clipPolygonStage3_FUN_005f81c0,005f81c0,core/xform.cpp,92,14,decompiler_intrinsic|pointer_cast|unknown_field|warning_unreachable,252
core_xform.cpp_atan2Approximation_FUN_005f55c0,005f55c0,core/xform.cpp,29,0,,29
core_xform.cpp_quaternionToMatrix3x4_FUN_005f73e0,005f73e0,core/xform.cpp,19,3,param_count_too_few|pointer_cast,59
core_xform.cpp_inverse_FUN_005f6210,005f6210,core/xform.cpp,80,2,decompiler_intrinsic|pointer_cast,110
core_xform.cpp_buildUniformScaleMatrix_FUN_005f6e20,005f6e20,core/xform.cpp,33,0,,33
core_xform.cpp_buildMatrixFromEulerAndPosition_FUN_005f5390,005f5390,core/xform.cpp,48,6,decompiler_intrinsic,113
core_xform.cpp_buildZFlipMatrix_FUN_005f6fa0,005f6fa0,core/xform.cpp,27,1,param_count_too_few,42
core_xform.cpp_quaternionFromAxisAngle_FUN_005f7a70,005f7a70,core/xform.cpp,18,2,decompiler_intrinsic,43
core_xform.cpp_matrixToEulerAnglesZYX_FUN_005f5bd0,005f5bd0,core/xform.cpp,159,19,decompiler_intrinsic,354
core_xform.cpp_slerpQuaternion_FUN_005f77e0,005f77e0,core/xform.cpp,66,4,decompiler_intrinsic,111
core_xform.cpp_eulerToQuaternionIndirect_FUN_005f7b70,005f7b70,core/xform.cpp,25,3,pointer_cast,60
core_xform.cpp_multiplyMatrix3x4_FUN_005f4f10,005f4f10,core/xform.cpp,50,0,,50
core_xform.cpp_quaternionToEulerAngles_FUN_005f7ac0,005f7ac0,core/xform.cpp,7,0,,7
core_xform.cpp_buildTranslationMatrix_FUN_005f6dc0,005f6dc0,core/xform.cpp,35,0,,35
core_xform.cpp_multiplyMatrix3x4InPlace_FUN_005f50c0,005f50c0,core/xform.cpp,18,2,pointer_cast,43
core_xform.cpp_somebodyWriteMe_FUN_005f5160,005f5160,core/xform.cpp,7,0,,7
core_xform.cpp_multiplyQuaternion_FUN_005f7640,005f7640,core/xform.cpp,57,0,,57
core_xform.cpp_clipPolygonStage4_FUN_005f8330,005f8330,core/xform.cpp,92,14,decompiler_intrinsic|pointer_cast|unknown_field|warning_unreachable,252
core_xform.cpp_clampClippedVertices_FUN_005f84a0,005f84a0,core/xform.cpp,46,0,,46
core_xform.cpp_clipPolygonStage2_FUN_005f8040,005f8040,core/xform.cpp,92,14,decompiler_intrinsic|pointer_cast|unknown_field|warning_unreachable,252
core_xform.cpp_clipInterpolateRightPlane_FUN_005f7bc0,005f7bc0,core/xform.cpp,48,4,decompiler_intrinsic,93
core_xform.cpp_hasNegativeDeterminant_FUN_005f6be0,005f6be0,core/xform.cpp,8,0,,8
core_xform.cpp_quaternionToMatrix3x3_FUN_005f7280,005f7280,core/xform.cpp,32,0,,32
core_xform.cpp_clipInterpolateTopPlane_FUN_005f7d40,005f7d40,core/xform.cpp,48,4,decompiler_intrinsic,93
core_xform.cpp_quaternionToAxisAngle_FUN_005f7730,005f7730,core/xform.cpp,34,1,decompiler_intrinsic,49
core_xform.cpp_eulerToQuaternion_FUN_005f7b20,005f7b20,core/xform.cpp,26,3,pointer_cast,61
core_xform.cpp_quaternionFromAngleX_FUN_005f79b0,005f79b0,core/xform.cpp,12,2,decompiler_intrinsic,37
core_barrier.cpp_CBarrier_hasCollision_FUN_004143a0,004143a0,core/barrier.cpp,14,0,,14
core_barrier.cpp_CBarrier_dtor_FUN_00414670,00414670,core/barrier.cpp,16,0,,16
core_barrier.cpp_CBarrier_ctor_FUN_004141c0,004141c0,core/barrier.cpp,12,0,,12
core_barrier.cpp_CBarrier_updateCollisionData_FUN_004143e0,004143e0,core/barrier.cpp,8,0,,8
core_barrier.cpp_factoryFunc_FUN_00414180,00414180,core/barrier.cpp,10,0,,10
core_barrier.cpp_CBarrier_getActorType_FUN_004141b0,004141b0,core/barrier.cpp,4,0,,4
core_barrier.cpp_CBarrier_archive_FUN_00414340,00414340,core/barrier.cpp,12,0,,12
core_barrier.cpp_CBarrier_getBoundingBox_FUN_004142e0,004142e0,core/barrier.cpp,14,0,,14
core_barrier.cpp_CBarrier_setup_FUN_00414210,00414210,core/barrier.cpp,9,0,,9
core_barrier.cpp_CBarrier_showEditorHelp_FUN_00414610,00414610,core/barrier.cpp,11,0,,11
core_barrier.cpp_CBarrier_renderTransparent_FUN_00414240,00414240,core/barrier.cpp,19,0,,19
core_barrier.cpp_staticInit_FUN_00414150,00414150,core/barrier.cpp,7,0,,7
core_barrier.cpp_CBarrier_processInEditor_FUN_00414460,00414460,core/barrier.cpp,54,0,,54
core_barrier.cpp_CBarrier_getPropertyList_FUN_00414400,00414400,core/barrier.cpp,12,0,,12
core_bat.cpp_CBat_renderOpaque_FUN_00414bf0,00414bf0,core/bat.cpp,17,0,,17
core_bat.cpp_FUN_00415070,00415070,core/bat.cpp,7,5,stack_param,62
core_bat.cpp_CBat_showEditorHelp_FUN_00414fb0,00414fb0,core/bat.cpp,8,0,,8
core_bat.cpp_CBat_processInEditor_FUN_00414f00,00414f00,core/bat.cpp,24,0,,24
core_bat.cpp_CBat_ctor_FUN_004147d0,004147d0,core/bat.cpp,35,13,decompiler_intrinsic,170
core_bat.cpp_CBat_dtor_FUN_00414fe0,00414fe0,core/bat.cpp,18,0,,18
core_bat.cpp_CBat_addFilesToExtract_FUN_00414ec0,00414ec0,core/bat.cpp,8,0,,8
core_bat.cpp_CBat_process_FUN_00414a00,00414a00,core/bat.cpp,50,0,,50
core_bat.cpp_FUN_004146f0,004146f0,core/bat.cpp,16,17,stack_param,191
core_bat.cpp_CBat_getPropertyList_FUN_00414dc0,00414dc0,core/bat.cpp,30,0,,30
core_bat.cpp_FUN_00415050,00415050,core/bat.cpp,7,5,stack_param,62
core_bat.cpp_CBat_getBoundingBox_FUN_00414c60,00414c60,core/bat.cpp,17,2,decompiler_intrinsic,42
core_bat.cpp_CBat_archive_FUN_00414910,00414910,core/bat.cpp,27,0,,27
core_bat.cpp_CBat_getActorType_FUN_004147c0,004147c0,core/bat.cpp,4,0,,4
core_bat.cpp_FUN_00415060,00415060,core/bat.cpp,7,5,stack_param,62
core_bat.cpp_CBat_FUN_00414ce0,00414ce0,core/bat.cpp,22,0,,22
core_bat.cpp_staticInit_FUN_004146c0,004146c0,core/bat.cpp,7,0,,7
core_bat.cpp_CBat_setup_FUN_004148a0,004148a0,core/bat.cpp,13,0,,13
core_bat.cpp_factoryFunc_FUN_00414790,00414790,core/bat.cpp,10,0,,10
core_spike.cpp_CSpike_hasCollision_FUN_005b8940,005b8940,core/spike.cpp,4,0,,4
core_spike.cpp_CSpike_getPropertyList_FUN_005b8e90,005b8e90,core/spike.cpp,49,0,,49
core_spike.cpp_CSpike_setup_FUN_005b8360,005b8360,core/spike.cpp,39,0,,39
core_spike.cpp_CSpike_addFilesToExtract_FUN_005b9030,005b9030,core/spike.cpp,6,0,,6
core_spike.cpp_CSpike_renderOpaque_FUN_005b8730,005b8730,core/spike.cpp,16,0,,16
core_spike.cpp_factoryFunc_FUN_005b81e0,005b81e0,core/spike.cpp,10,0,,10
core_spike.cpp_CSpike_FUN_005b8950,005b8950,core/spike.cpp,140,2,decompiler_intrinsic,165
core_spike.cpp_CSpike_getBoundingBox_FUN_005b87a0,005b87a0,core/spike.cpp,14,0,,14
core_spike.cpp_CSpike_processInEditor_FUN_005b9020,005b9020,core/spike.cpp,5,0,,5
core_spike.cpp_CSpike_process_FUN_005b8410,005b8410,core/spike.cpp,127,0,,127
core_spike.cpp_staticInit_FUN_005b81b0,005b81b0,core/spike.cpp,7,0,,7
core_spike.cpp_CSpike_ctor_FUN_005b8220,005b8220,core/spike.cpp,79,4,negative_offset|pointer_cast,129
core_spike.cpp_CSpike_archive_FUN_005b87f0,005b87f0,core/spike.cpp,21,0,,21
core_spike.cpp_CSpike_dtor_FUN_005b9050,005b9050,core/spike.cpp,16,0,,16
core_spike.cpp_CSpike_getActorType_FUN_005b8210,005b8210,core/spike.cpp,4,0,,4
core_podmain.cpp_staticInit_FUN_00551990,00551990,core/podmain.cpp,7,0,,7
core_podmain.cpp_CDemonPod_dtor_FUN_00551b20,00551b20,core/podmain.cpp,16,0,,16
core_podmain.cpp_CDemonPod_load_FUN_005519c0,005519c0,core/podmain.cpp,34,0,,34
core_podmain.cpp_CDemonPod_ctor_FUN_00551b00,00551b00,core/podmain.cpp,7,0,,7
core_gun.cpp_CGun_ctor_FUN_004f02f0,004f02f0,core/gun.cpp,14,0,,14
core_gun.cpp_factoryFunc_FUN_004f02b0,004f02b0,core/gun.cpp,10,0,,10
core_gun.cpp_CGun_getDamage_FUN_004f0b20,004f0b20,core/gun.cpp,6,0,,6
core_gun.cpp_CGun_fire_FUN_004f0350,004f0350,core/gun.cpp,215,14,decompiler_intrinsic|stack_param|stack_ref|suspect_float|unknown_field,380
core_gun.cpp_CGun_dtor_FUN_004f0b50,004f0b50,core/gun.cpp,16,0,,16
core_gun.cpp_staticInit_FUN_004f0280,004f0280,core/gun.cpp,7,0,,7
core_gun.cpp_CGun_getActorType_FUN_004f02e0,004f02e0,core/gun.cpp,4,0,,4
core_hero.cpp_CHero_FUN_004f3350,004f3350,core/hero.cpp,15,0,,15
core_hero.cpp_CHero_FUN_004f3910,004f3910,core/hero.cpp,6,2,stack_param,31
core_hero.cpp_FUN_004f2220,004f2220,core/hero.cpp,26,8,pointer_cast|stack_param,116
core_hero.cpp_CHero_FUN_004f3930,004f3930,core/hero.cpp,7,2,stack_param,32
core_hero.cpp_CHero_FUN_004f2ed0,004f2ed0,core/hero.cpp,17,0,,17
core_hero.cpp_CHero_dtor_FUN_004f2470,004f2470,core/hero.cpp,35,4,negative_offset|pointer_cast,85
core_hero.cpp_CHero_FUN_004f2d70,004f2d70,core/hero.cpp,52,2,decompiler_intrinsic,77
core_hero.cpp_CHero_getPropertyList_FUN_004f3f20,004f3f20,core/hero.cpp,7,0,,7
core_hero.cpp_CHero_FUN_004f30f0,004f30f0,core/hero.cpp,9,0,,9
core_hero.cpp_CHero_canWalk_FUN_004f28a0,004f28a0,core/hero.cpp,4,0,,4
core_hero.cpp_CHeroPlaceholder_getBoundingBox_FUN_004f3d20,004f3d20,core/hero.cpp,10,0,,10
core_hero.cpp_CHero_FUN_004f2c40,004f2c40,core/hero.cpp,48,3,decompiler_intrinsic,83
core_hero.cpp_CHero_FUN_004f3960,004f3960,core/hero.cpp,57,7,decompiler_intrinsic|stack_param,137
core_hero.cpp_CHero_addFilesToExtract_FUN_004f3fa0,004f3fa0,core/hero.cpp,11,0,,11
core_hero.cpp_closestHeroToPoint_FUN_004f2170,004f2170,core/hero.cpp,34,1,pointer_cast,49
core_hero.cpp_CHero_FUN_004f2f50,004f2f50,core/hero.cpp,53,4,decompiler_intrinsic,98
core_hero.cpp_CHero_FUN_004f33b0,004f33b0,core/hero.cpp,65,4,decompiler_intrinsic,110
core_hero.cpp_CHeroPlaceholder_renderTransparent_FUN_004f3c90,004f3c90,core/hero.cpp,20,0,,20
core_hero.cpp_CHero_archive_FUN_004f2610,004f2610,core/hero.cpp,75,0,,75
core_hero.cpp_CHero_getPathMap_FUN_004f2870,004f2870,core/hero.cpp,4,0,,4
core_hero.cpp_factoryFunc_FUN_004f3bc0,004f3bc0,core/hero.cpp,10,0,,10
core_hero.cpp_CHeroPlaceholder_dtor_FUN_004f3c30,004f3c30,core/hero.cpp,17,0,,17
core_hero.cpp_CHero_FUN_004f35b0,004f35b0,core/hero.cpp,68,2,decompiler_intrinsic,93
core_hero.cpp_CHero_FUN_004f3120,004f3120,core/hero.cpp,79,2,decompiler_intrinsic,104
core_hero.cpp_CHeroPlaceholder_getPropertyList_FUN_004f3f60,004f3f60,core/hero.cpp,8,0,,8
core_hero.cpp_CHeroPlaceholder_getActorType_FUN_004f3bf0,004f3bf0,core/hero.cpp,4,0,,4
core_hero.cpp_CHero_releaseFromGrab_FUN_004f29b0,004f29b0,core/hero.cpp,24,0,,24
core_hero.cpp_CHero_canBeGrabbed_FUN_004f2890,004f2890,core/hero.cpp,14,0,,14
core_hero.cpp_staticInit_FUN_004f2120,004f2120,core/hero.cpp,11,0,,11
core_hero.cpp_CHero_testCylinderCollision_FUN_004f2580,004f2580,core/hero.cpp,10,0,,10
core_hero.cpp_CHeroPlaceholder_ctor_FUN_004f3c00,004f3c00,core/hero.cpp,9,0,,9
core_hero.cpp_CHeroPlaceholder_archive_FUN_004f3ef0,004f3ef0,core/hero.cpp,6,0,,6
core_hero.cpp_CHero_ctor_FUN_004f2340,004f2340,core/hero.cpp,36,4,negative_offset|param_count_too_few|pointer_cast|suspect_float,96
core_hero.cpp_CHero_kill_FUN_004f3af0,004f3af0,core/hero.cpp,7,0,,7
core_hero.cpp_FUN_004f22a0,004f22a0,core/hero.cpp,27,12,decompiler_intrinsic|param_count_too_few|pointer_cast|stack_param,167
core_hero.cpp_CHero_FUN_004f3580,004f3580,core/hero.cpp,11,0,,11
core_hero.cpp_CHero_getGrabbed_FUN_004f28d0,004f28d0,core/hero.cpp,39,0,,39
core_hero.cpp_CHero_FUN_004f3890,004f3890,core/hero.cpp,10,0,,10
core_hero.cpp_CHero_testLineIntersection_FUN_004f25c0,004f25c0,core/hero.cpp,10,0,,10
core_hero.cpp_CHero_reset_FUN_004f3b20,004f3b20,core/hero.cpp,22,0,,22
core_hero.cpp_CHeroPlaceholder_createHero_FUN_004f3d80,004f3d80,core/hero.cpp,64,2,unnamed_param,89
core_hero.cpp_CHero_canLookAt_FUN_004f37d0,004f37d0,core/hero.cpp,24,3,decompiler_intrinsic,59
core_hero.cpp_CHero_FUN_004f38d0,004f38d0,core/hero.cpp,12,3,stack_param,47
core_hero.cpp_CHero_FUN_004f2af0,004f2af0,core/hero.cpp,51,4,pointer_cast|unresolved_funcptr,101
core_hero.cpp_CHero_createDefaultGun_FUN_004f2a30,004f2a30,core/hero.cpp,33,0,,33
core_hero.cpp_CHero_setup_FUN_004f2540,004f2540,core/hero.cpp,8,0,,8
core_hero.cpp_CHero_FUN_004f3760,004f3760,core/hero.cpp,23,0,,23
core_hero.cpp_CHero_isGrabbable_FUN_004f2880,004f2880,core/hero.cpp,4,0,,4
core_mobster.cpp_CMobster_process_FUN_00525840,00525840,core/mobster.cpp,612,59,decompiler_intrinsic|stack_param|stack_ref|suspect_float,1222
core_mobster.cpp_FUN_00525110,00525110,core/mobster.cpp,25,8,stack_param|stack_ref,115
core_mobster.cpp_CMobster_FUN_00527c30,00527c30,core/mobster.cpp,5,0,,5
core_mobster.cpp_FUN_005250a0,005250a0,core/mobster.cpp,17,8,stack_param|unresolved_funcptr,107
core_mobster.cpp_CMobster_hasCollision_FUN_005279d0,005279d0,core/mobster.cpp,5,0,,5
core_mobster.cpp_CMobster_FUN_00525650,00525650,core/mobster.cpp,39,1,warning_type_propagation,54
core_mobster.cpp_CMobster_getTargetPoints_FUN_005278d0,005278d0,core/mobster.cpp,40,1,warning_type_propagation,55
core_mobster.cpp_factoryFunc_FUN_005251c0,005251c0,core/mobster.cpp,10,0,,10
core_mobster.cpp_CMobster_addFilesToExtract_FUN_00527c40,00527c40,core/mobster.cpp,7,0,,7
core_mobster.cpp_CMobster_reset_FUN_00527360,00527360,core/mobster.cpp,4,0,,4
core_mobster.cpp_CMobster_getPropertyList_FUN_00527b70,00527b70,core/mobster.cpp,22,0,,22
core_mobster.cpp_CMobster_setup_FUN_00525340,00525340,core/mobster.cpp,93,0,,93
core_mobster.cpp_CMobster_FUN_00526d90,00526d90,core/mobster.cpp,148,3,decompiler_intrinsic|warning_type_propagation,188
core_mobster.cpp_CMobster_processDamage_FUN_00527740,00527740,core/mobster.cpp,63,1,warning_type_propagation,78
core_mobster.cpp_CMobster_FUN_00525720,00525720,core/mobster.cpp,42,1,warning_type_propagation,57
core_mobster.cpp_FUN_00526b00,00526b00,core/mobster.cpp,11,10,stack_param,116
core_mobster.cpp_staticInit_FUN_00525070,00525070,core/mobster.cpp,7,0,,7
core_mobster.cpp_CMobster_FUN_00527380,00527380,core/mobster.cpp,126,1,warning_type_propagation,141
core_mobster.cpp_CMobster_getCarryObjToBodyXForm_FUN_00526b20,00526b20,core/mobster.cpp,91,3,pointer_cast|warning_type_propagation,131
core_mobster.cpp_CMobster_aimTommyGun_FUN_005267a0,005267a0,core/mobster.cpp,143,11,decompiler_intrinsic|pointer_cast|warning_type_propagation,268
core_mobster.cpp_CMobster_dtor_FUN_00527c70,00527c70,core/mobster.cpp,31,2,negative_offset,56
core_mobster.cpp_CMobster_archive_FUN_00527230,00527230,core/mobster.cpp,31,0,,31
core_mobster.cpp_CMobster_ctor_FUN_00525200,00525200,core/mobster.cpp,50,0,,50
core_mobster.cpp_CMobster_FUN_005279f0,005279f0,core/mobster.cpp,60,0,,60
core_mobster.cpp_CMobster_FUN_005271c0,005271c0,core/mobster.cpp,21,0,,21
core_mobster.cpp_CMobster_getActorType_FUN_005251f0,005251f0,core/mobster.cpp,4,0,,4
core_terrain.cpp_CTerrain_free_FUN_005e1f30,005e1f30,core/terrain.cpp,6,0,,6
core_terrain.cpp_CTerrain_init_FUN_005e1ef0,005e1ef0,core/terrain.cpp,10,0,,10
core_terrain.cpp_CTerrain_render_FUN_005e1f50,005e1f50,core/terrain.cpp,24,6,decompiler_intrinsic,89
core_terrain.cpp_CTerrain_process_FUN_005e2050,005e2050,core/terrain.cpp,13,0,,13
core_succubus.cpp_CSuccubus_hasCollision_FUN_005c7790,005c7790,core/succubus.cpp,5,0,,5
core_succubus.cpp_CSuccubus_addFilesToExtract_FUN_005c77f0,005c77f0,core/succubus.cpp,7,0,,7
core_succubus.cpp_CSuccubus_setup_FUN_005c6b60,005c6b60,core/succubus.cpp,115,1,warning_type_propagation,130
core_succubus.cpp_CSuccubus_processDamage_FUN_005c7760,005c7760,core/succubus.cpp,6,0,,6
core_succubus.cpp_CSuccubus_archive_FUN_005c7710,005c7710,core/succubus.cpp,11,0,,11
core_succubus.cpp_CSuccubus_process_FUN_005c6e90,005c6e90,core/succubus.cpp,307,9,decompiler_intrinsic|stack_param|warning_type_propagation|warning_unreachable,417
core_succubus.cpp_CSuccubus_getActorType_FUN_005c6a70,005c6a70,core/succubus.cpp,4,0,,4
core_succubus.cpp_CSuccubus_getPropertyList_FUN_005c77b0,005c77b0,core/succubus.cpp,10,0,,10
core_succubus.cpp_factoryFunc_FUN_005c6a40,005c6a40,core/succubus.cpp,10,0,,10
core_succubus.cpp_CSuccubus_dtor_FUN_005c7820,005c7820,core/succubus.cpp,37,4,negative_offset,82
core_succubus.cpp_CSuccubus_renderOpaque_FUN_005c7590,005c7590,core/succubus.cpp,57,1,undefined_data,72
core_succubus.cpp_CSuccubus_getTargetPoints_FUN_005c7780,005c7780,core/succubus.cpp,4,0,,4
core_succubus.cpp_staticInit_FUN_005c6a10,005c6a10,core/succubus.cpp,7,0,,7
core_succubus.cpp_CSuccubus_ctor_FUN_005c6a80,005c6a80,core/succubus.cpp,56,5,negative_offset|pointer_cast,116
core_dtri.cpp_CDemonTriangle_calculateData_FUN_0049a640,0049a640,core/dtri.cpp,51,10,decompiler_intrinsic|suspect_float,161
core_dtri.cpp_CDemonTriangle_writeDataCSV_FUN_0049a530,0049a530,core/dtri.cpp,9,0,,9
core_dtri.cpp_clipLineToPlane_FUN_0049b6c0,0049b6c0,core/dtri.cpp,40,10,decompiler_intrinsic|unknown_field,150
core_dtri.cpp_CDemonTriangle_writeDataBinary_FUN_0049a5f0,0049a5f0,core/dtri.cpp,8,0,,8
core_dtri.cpp_CDemonTriangle_buildCollision_FUN_0049a790,0049a790,core/dtri.cpp,20,0,,20
core_dtri.cpp_getClippedTriangleCount_FUN_0049cb30,0049cb30,core/dtri.cpp,7,1,param_count_too_few,22
core_dtri.cpp_clipPolygonToRight_FUN_0049bb30,0049bb30,core/dtri.cpp,55,0,,55
core_dtri.cpp_CDemonTriangle_arrdtor_FUN_0049cd20,0049cd20,core/dtri.cpp,6,0,,6
core_dtri.cpp_clipTriangleToBounds_FUN_0049c120,0049c120,core/dtri.cpp,369,0,,369
core_dtri.cpp_clipPolygonToTop_FUN_0049b860,0049b860,core/dtri.cpp,53,0,,53
core_dtri.cpp_staticInit_FUN_0049a430,0049a430,core/dtri.cpp,12,0,,12
core_dtri.cpp_clipPolygonToLeft_FUN_0049bc90,0049bc90,core/dtri.cpp,55,0,,55
core_dtri.cpp_clipPolygonToNear_FUN_0049bdf0,0049bdf0,core/dtri.cpp,53,0,,53
core_dtri.cpp_getClippedVertexCount_FUN_0049cbb0,0049cbb0,core/dtri.cpp,4,0,,4
core_dtri.cpp_cylinderTriangleTest_FUN_0049ad80,0049ad80,core/dtri.cpp,178,0,,178
core_dtri.cpp_cylinderEdgeIntersection_FUN_0049aa00,0049aa00,core/dtri.cpp,86,4,decompiler_intrinsic,131
core_dtri.cpp_rayEdgeHeightTest_FUN_0049b180,0049b180,core/dtri.cpp,34,2,decompiler_intrinsic,59
core_dtri.cpp_cylinderEdgeTestWithHeight_FUN_0049ace0,0049ace0,core/dtri.cpp,28,0,,28
core_dtri.cpp_rayTriangleIntersection_FUN_0049a800,0049a800,core/dtri.cpp,68,1,suspect_float,83
core_dtri.cpp_getClippedVertices_FUN_0049cbc0,0049cbc0,core/dtri.cpp,4,0,,4
core_dtri.cpp_CDemonTriangle_render_FUN_0049cbd0,0049cbd0,core/dtri.cpp,42,17,decompiler_intrinsic,217
core_dtri.cpp_buildClipTriangleFan_FUN_0049cb40,0049cb40,core/dtri.cpp,24,0,,24
core_dtri.cpp_copyVector3_FUN_0049b6a0,0049b6a0,core/dtri.cpp,10,0,,10
core_dtri.cpp_buildClipTriangleFan_FUN_0049cb5a,0049cb5a,core/dtri.cpp,20,4,unaffected_reg,65
core_dtri.cpp_clipPolygonToFar_FUN_0049bf60,0049bf60,core/dtri.cpp,53,0,,53
core_dtri.cpp_rayTriangleFloorTest_FUN_0049b2f0,0049b2f0,core/dtri.cpp,128,7,decompiler_intrinsic|pointer_cast,208
core_dtri.cpp_CDemonTriangle_readDataBinary_FUN_0049a5a0,0049a5a0,core/dtri.cpp,8,0,,8
core_dtri.cpp_clipPolygonToBottom_FUN_0049b9c0,0049b9c0,core/dtri.cpp,53,0,,53
core_dtri.cpp_CDemonTriangle_readDataCSV_FUN_0049a4e0,0049a4e0,core/dtri.cpp,8,0,,8
core_glass.cpp_CGlass_getPropertyList_FUN_004eb3c0,004eb3c0,core/glass.cpp,25,0,,25
core_glass.cpp_CGlass_getBoundingBox_FUN_004ea030,004ea030,core/glass.cpp,14,0,,14
core_glass.cpp_CGlass_archive_FUN_004ea090,004ea090,core/glass.cpp,28,0,,28
core_glass.cpp_CGlass_checkBreakableCondition_FUN_004eb3a0,004eb3a0,core/glass.cpp,7,0,,7
core_glass.cpp_factoryFunc_FUN_004e9000,004e9000,core/glass.cpp,10,0,,10
core_glass.cpp_CGlass_showEditorHelp_FUN_004eb600,004eb600,core/glass.cpp,24,0,,24
core_glass.cpp_CGlass_getGroundType_FUN_004eb390,004eb390,core/glass.cpp,4,0,,4
core_glass.cpp_CGlass_processInEditor_FUN_004eb490,004eb490,core/glass.cpp,45,0,,45
core_glass.cpp_CGlass_ctor_FUN_004e9040,004e9040,core/glass.cpp,61,17,pointer_cast,236
core_glass.cpp_staticInit_FUN_004e8fd0,004e8fd0,core/glass.cpp,7,0,,7
core_glass.cpp_CGlass_hasCollision_FUN_004ea190,004ea190,core/glass.cpp,8,0,,8
core_glass.cpp_CGlass_renderOpaque_FUN_004e9930,004e9930,core/glass.cpp,67,3,decompiler_intrinsic,102
core_glass.cpp_CGlass_getActorType_FUN_004e9030,004e9030,core/glass.cpp,4,0,,4
core_glass.cpp_CGlass_shatter_FUN_004eaef0,004eaef0,core/glass.cpp,122,0,,122
core_glass.cpp_CGlass_process_FUN_004e98e0,004e98e0,core/glass.cpp,16,0,,16
core_glass.cpp_CGlass_setup_FUN_004e9180,004e9180,core/glass.cpp,258,8,decompiler_intrinsic,343
core_glass.cpp_CGlass_renderBackground_FUN_004e9e90,004e9e90,core/glass.cpp,65,3,decompiler_intrinsic,100
core_glass.cpp_CGlass_renderBrokenGlass_FUN_004e9ca0,004e9ca0,core/glass.cpp,71,6,decompiler_intrinsic|pointer_cast,141
core_glass.cpp_CGlass_createShatterParticles_FUN_004ea1c0,004ea1c0,core/glass.cpp,385,0,,385
core_glass.cpp_CVector3f_arrdtor_FUN_004eb8a0,004eb8a0,core/glass.cpp,6,0,,6
core_glass.cpp_CGlass_renderTransparent_FUN_004e9af0,004e9af0,core/glass.cpp,65,3,decompiler_intrinsic,100
