Sibling annotation report: nocturne.exe <- nocedit.exe
mapping: /home/aryie/Repositories/NocturneDecomp/research/13-sibling_struct_layout_diff/verified_mapping.json   min-confidence: 0.90   signatures: True
mode: APPLY   NAME_SIG=3186  SIG_ONLY=214  ALREADY=484  SKIP_CONF=694  SKIP_SHAPE=25  SKIP_NAMED=64  SKIP_TU=40

  0050bbc0 <- 0056e180  0.99  identical      core_set.cpp_computeTriangleNormal_FUN_0050bbc0
  0050bcf0 <- 0056e2b0  0.99  identical      core_set.cpp_computeTriangleNormalIndexed_FUN_0050bcf0
  0050be20 <- 0056e3e0  0.99  identical      core_set.cpp_CDemonSet_computeVertexOmniLighting_FUN_0050be20
  0050c010 <- 0056e5d0  0.99  identical      core_set.cpp_CDemonSet_pushScreenBoundsToCamera_FUN_0050c010
  0050c200 <- 0056e7c0  0.97  same_mnemonics core_set.cpp_CDemonSet_rotateVerticies_FUN_0050c200
  0050c2d0 <- 0056eac0  0.97  similar_size   core_set.cpp_CDemonSet_lightVerticies_FUN_0050c2d0
  0050d040 <- 0056f940  0.96  same_mnemonics core_set.cpp_CDemonSet_process_FUN_0050d040
  0050d1c0 <- 0056fac0  0.78  same_mnemonics core_set.cpp_CDemonSet_getReverbPresetAtPosition_FUN_0050d1c0
  0050d280 <- 0056fb80  0.99  identical      core_set.cpp_CDemonSet_loadAssets_FUN_0050d280
  0050d2a0 <- 0056fba0  0.99  identical      core_set.cpp_qsortByDisplayListEntry_FUN_0050d2a0
  0050d2d0 <- 0056fbd0  0.85  similar_size   core_set.cpp_CDemonSet_buildDisplayList_FUN_0050d2d0
  0050d640 <- 0056ffe0  0.99  identical      core_set.cpp_CDemonSet_renderEnvMapBatchTri_FUN_0050d640
  0050d670 <- 00570010  0.99  identical      core_set.cpp_CDemonSet_renderEnvMapBatchQuad_FUN_0050d670
  0050d6a0 <- 00570040  0.99  identical      core_set.cpp_CDemonSet_renderEnvMapPrimitives_FUN_0050d6a0
  0050ded0 <- 00570870  0.78  identical      core_set.cpp_CDemonSet_renderFaceListOrEnvMap_FUN_0050ded0
  0050df40 <- 005708e0  0.93  similar_size   core_set.cpp_CDemonSet_renderPrimitiveList_FUN_0050df40
  0050dfe0 <- 00570960  0.96  similar_size   core_set.cpp_CDemonSet_renderTexturedPrimitiveListVariant_FUN_0050dfe0
  0050e210 <- 00570b70  0.97  similar_size   core_set.cpp_CDemonSet_buildMirrorList_FUN_0050e210
  0050e300 <- 00570c60  0.78  same_mnemonics core_set.cpp_CDemonSet_markMirrorCameraDirty_FUN_0050e300
  0050e310 <- 00570c70  0.78  same_mnemonics core_set.cpp_CDemonSet_restoreCameraView_FUN_0050e310
  0050e340 <- 00570ca0  0.78  same_mnemonics core_set.cpp_CDemonSet_setFlatColor_FUN_0050e340
  0050e400 <- 00570d60  0.99  identical      core_set.cpp_CDemonSet_setGamma_FUN_0050e400
  0050e490 <- 00570df0  0.78  same_mnemonics core_set.cpp_CDemonSet_renderSinglePrimitive_FUN_0050e490
  0050e4c0 <- 00570e20  0.78  similar_size   core_set.cpp_CDemonSet_setCameraAmbientValue_FUN_0050e4c0
  0050e510 <- 00570e60  0.78  same_mnemonics core_set.cpp_CDemonSet_setCameraAmbientValueByGroup_FUN_0050e510
  0050e580 <- 00570ec0  0.93  same_mnemonics core_set.cpp_CDemonSet_setCameraEnabledByGroup_FUN_0050e580
  0050e5d0 <- 00570f10  0.93  same_mnemonics core_set.cpp_CDemonSet_addLightFilter_FUN_0050e5d0
  0050e6b0 <- 00570fc0  0.78  same_mnemonics core_set.cpp_CDemonSet_buildActorTypeLists_FUN_0050e6b0
  0050e820 <- 00571130  0.99  identical      core_set.cpp_CDemonSet_loadMasterLightStates_FUN_0050e820
  0050e860 <- 00571170  0.99  identical      core_set.cpp_CDemonSet_saveMasterLightStates_FUN_0050e860
  0050e8a0 <- 005711b0  0.85  same_mnemonics core_set.cpp_CDemonSet_saveStateInfo_FUN_0050e8a0
  0050e920 <- 00571230  0.85  same_mnemonics core_set.cpp_CDemonSet_loadStateInfo_FUN_0050e920
  0050ea10 <- 00571410  0.99  identical      core_set.cpp_CVector3f_equals_FUN_0050ea10
  0050ea90 <- 005714c0  0.99  identical      core_set.cpp_CVector3f_copy_FUN_0050ea90
  0050eae0 <- 00571510  0.99  identical      core_set.cpp_CVector3f_arrdtor_FUN_0050eae0
  0050eb80 <- 005715b0  0.99  identical      core_setcolid.cpp_staticInit_FUN_0050eb80
  0050eba0 <- 005715d0  0.99  identical      core_setcolid.cpp_rayTestQuadFloor_FUN_0050eba0
  0050ec80 <- 005716b0  0.96  same_mnemonics core_setcolid.cpp_CDemonSet_processCollisionTypes_FUN_0050ec80
  0050fa30 <- 00572460  0.99  identical      core_setcolid.cpp_CDemonSet_testLineOcclusion_FUN_0050fa30
  0050fab0 <- 005724e0  0.99  identical      core_setcolid.cpp_CDemonSet_getVoxelHeight_FUN_0050fab0
  0050fae0 <- 00572510  0.99  identical      core_setcolid.cpp_CDemonSet_testVoxelRaycast_FUN_0050fae0
  0050fb00 <- 00572530  0.93  same_mnemonics core_setcolid.cpp_CDemonSet_raycast_FUN_0050fb00
  0050fdd0 <- 00572800  0.99  identical      core_setcolid.cpp_CDemonSet_iterativeRaycast_FUN_0050fdd0
  0050ffe0 <- 00572a10  0.93  same_mnemonics core_setcolid.cpp_CDemonSet_raycastAgainstActors_FUN_0050ffe0
  005103f0 <- 00572e20  0.78  same_mnemonics core_setcolid.cpp_CDemonSet_isActorIgnored_FUN_005103f0
  00510450 <- 00572e80  0.99  identical      core_setcolid.cpp_intersectXZCylinder_FUN_00510450
  005106a0 <- 005730d0  0.99  identical      core_setcolid.cpp_testCylinderQuadCollision_FUN_005106a0
  00510710 <- 00573140  0.99  identical      core_setcolid.cpp_CDemonSet_testOBBCylinderCollision_FUN_00510710
  00510a40 <- 00573470  0.93  same_mnemonics core_setcolid.cpp_CDemonSet_testCylinderCollision_FUN_00510a40
  005113e0 <- 00573e10  0.97  same_mnemonics core_setcolid.cpp_CDemonSet_pushRaytraceState_FUN_005113e0
  00511590 <- 00573fc0  0.97  same_mnemonics core_setcolid.cpp_CDemonSet_popRaytraceState_FUN_00511590
  00511750 <- 00574180  0.93  same_mnemonics core_setcolid.cpp_CDemonSet_init_FUN_00511750
  00511780 <- 005741b0  0.97  same_mnemonics core_setcolid.cpp_CDemonSet_ignore_FUN_00511780
  005117e0 <- 00574210  0.93  same_mnemonics core_setcolid.cpp_CDemonSet_disableIgnore_FUN_005117e0
  00511800 <- 00574230  0.97  same_mnemonics core_setcolid.cpp_CDemonSet_setRayType_FUN_00511800
  00511840 <- 00574270  0.93  same_mnemonics core_setcolid.cpp_CDemonSet_setRayTypeLaser_FUN_00511840
  00511880 <- 005742b0  0.78  same_mnemonics core_setcolid.cpp_CDemonSet_notifyDamageListeners_FUN_00511880
  00511990 <- 005743c0  0.99  identical      core_setcolid.cpp_SCollisionInfo_ctor_FUN_00511990
  005119b0 <- 005743e0  0.78  same_mnemonics core_setcolid.cpp_CDemonSet_buildCollidableActorList_FUN_005119b0
  00511b30 <- 00574560  0.99  identical      core_setcolid.cpp_CDemonSet_commitVoxelBuffer_FUN_00511b30
  00511b50 <- 00574580  0.78  same_mnemonics core_setcolid.cpp_CDemonSet_isPointInWater_FUN_00511b50
  00511ca0 <- 005746d0  0.99  identical      core_setcolid.cpp_SDamageInfo_copy_FUN_00511ca0
  005135d0 <- 00575b00  0.85  same_mnemonics core_setdir.cpp_CDemonSet_setPendingCamera_FUN_005135d0
  005135f0 <- 00575b20  0.85  same_mnemonics core_setdir.cpp_CDemonSet_clearCameraSwitchCooldown_FUN_005135f0
  00513610 <- 00575b40  0.85  similar_size   core_setdir.cpp_CDemonSet_refreshThumbs_FUN_00513610
  00513ce0 <- 00576200  0.99  identical      core_setdir.cpp_CDemonSet_skipDeprecatedVirtualDirectorData_FUN_00513ce0
  00513d80 <- 005762a0  0.78  same_mnemonics core_setdir.cpp_CDemonSet_isPointInVdirBox_FUN_00513d80
  00513e80 <- 005763a0  0.99  identical      core_setdir.cpp_testOBBIntersection_FUN_00513e80
  005141f0 <- 00576710  0.93  same_mnemonics core_setdir.cpp_CDemonSet_buildVdirBoxGroups_FUN_005141f0
  00514300 <- 00576820  0.93  similar_size   core_setdir.cpp_CDemonSet_findVdirBoxRoot_FUN_00514300
  005144e0 <- 00585420  0.93  similar_size   core_setutil.cpp_C3DSCamera_load_FUN_005144e0
  00514800 <- 005857b0  0.85  similar_size   core_setutil.cpp_C3DSCamera_loadPVS_FUN_00514800
  00514980 <- 00585970  0.80  same_mnemonics core_setutil.cpp_C3DSCamera_testSphereInFrustum_FUN_00514980
  00514a70 <- 00586310  0.85  same_mnemonics core_setutil.cpp_C3DSLight_load_FUN_00514a70
  005151f0 <- 00586a90  0.97  similar_size   core_setutil.cpp_C3DSLight_create_FUN_005151f0
  00515420 <- 00586cb0  0.97  same_mnemonics core_setutil.cpp_C3DSLight_process_FUN_00515420
  005155e0 <- 00586e70  0.85  same_mnemonics core_setutil.cpp_C3DSLight_advanceFilter_FUN_005155e0
  00515670 <- 00586f00  0.97  same_mnemonics core_setutil.cpp_C3DSLight_setFilterFrame_FUN_00515670
  00515710 <- 00586fa0  0.97  same_mnemonics core_setutil.cpp_C3DSLight_addFilter_FUN_00515710
  00515800 <- 005879b0  0.99  identical      core_setutil.cpp_C3DSLight_reset_FUN_00515800
  00515890 <- 00587a40  0.99  identical      core_setutil.cpp_generateSphereVertex_FUN_00515890
  00515980 <- 00587b30  0.99  identical      core_setutil.cpp_calculateVertexIndex_FUN_00515980
  005159a0 <- 00587b50  0.99  identical      core_setutil.cpp_C3DSLight_renderVolumetricSphere_FUN_005159a0
  00515db0 <- 00587f70  0.90  same_mnemonics core_shotgun.cpp_CShotgun_process_FUN_00515db0
  00516730 <- 005888b0  0.90  same_mnemonics core_shotgun.cpp_CShotgun_getDamage_FUN_00516730
  00516770 <- 005888f0  0.90  same_mnemonics core_shotgun.cpp_CShotgun_fireProjectile_FUN_00516770
  00516a10 <- 00588ba0  0.80  same_mnemonics core_shovel.cpp_CShovel_ctor_FUN_00516a10
  00516a90 <- 00588c20  0.99  identical      core_shovel.cpp_CShovel_fire_FUN_00516a90
  00516ba0 <- 00588d40  0.75  same_mnemonics core_simbox.cpp_CSimBox_ctor_FUN_00516ba0
  005170d0 <- 005893e0  0.90  same_mnemonics core_simbox.cpp_CSimBox_dtor_FUN_005170d0
  00517140 <- 00599670  0.99  identical      core_skeleton.cpp_staticInit_FUN_00517140
  005171b0 <- 005996e0  0.99  identical      core_skeleton.cpp_distancePointToLineSegment_FUN_005171b0
  005173a0 <- 00589fa0  0.99  identical      core_skeleton.cpp_CLodMeshPrecomputeEntry_ctor_FUN_005173a0
  005173c0 <- 00599910  0.97  similar_size   core_skeleton.cpp_CSkeleton_allocMemory_FUN_005173c0
  00517560 <- 00599b10  0.97  similar_size   core_skeleton.cpp_CSkeleton_load_FUN_00517560
  005175f0 <- 00599bb0  0.97  similar_size   core_skeleton.cpp_CSkeleton_loadStream_FUN_005175f0
  005179d0 <- 00599fc0  0.99  identical      core_skeleton.cpp_CSkeleton_findBone_FUN_005179d0
  00517a60 <- 0059a050  0.99  identical      core_skeleton.cpp_CSkeleton_getBoneAngleAtFrame_FUN_00517a60
  00517a80 <- 0059a070  0.99  identical      core_skeleton.cpp_CSkeleton_getBoneAngleInterpolated_FUN_00517a80
  00517b10 <- 0059a100  0.99  identical      core_skeleton.cpp_CSkeleton_getHierarchyDistance_FUN_00517b10
  00517b50 <- 0059a140  0.99  identical      core_skeleton.cpp_CSkeleton_calculateFrameDataSize_FUN_00517b50
  00517cc0 <- 0059a2b0  0.93  similar_size   core_skeleton.cpp_CDeformableModel_free_FUN_00517cc0
  00517da0 <- 0059a3f0  0.97  same_mnemonics core_skeleton.cpp_CDeformableModel_allocMemory_FUN_00517da0
  005180a0 <- 0059a780  0.85  same_mnemonics core_skeleton.cpp_CDeformableModel_captureTextures_FUN_005180a0
  00518130 <- 0059a810  0.85  same_mnemonics core_skeleton.cpp_CDeformableModel_getSkeletonPtr_FUN_00518130
  00518180 <- 0059a860  0.93  same_mnemonics core_skeleton.cpp_CDeformableModel_getVertexPoolPtr_FUN_00518180
  005181a0 <- 0059a880  0.99  identical      core_skeleton.cpp_CDeformableModel_skinVertices_FUN_005181a0
  00518320 <- 0059aa00  0.99  identical      core_skeleton.cpp_CDeformableModel_skinSingleVertex_FUN_00518320
  00518440 <- 0059ab20  0.99  identical      core_skeleton.cpp_CDeformableModel_rotateVertices_FUN_00518440
  00518470 <- 0059ab50  0.99  identical      core_skeleton.cpp_CDeformableModel_lightVertices_FUN_00518470
  005184b0 <- 0059ab90  0.99  identical      core_skeleton.cpp_CDeformableModel_initVertexWRecip_FUN_005184b0
  00518510 <- 0059abf0  0.93  same_mnemonics core_skeleton.cpp_CDeformableModel_renderParts_FUN_00518510
  00518ec0 <- 0059b5a0  0.99  identical      core_skeleton.cpp_CDeformableModel_renderWireframe_FUN_00518ec0
  00518f60 <- 0059b640  0.99  identical      core_skeleton.cpp_CDeformableModel_renderSkeleton_FUN_00518f60
  00519120 <- 0059b800  0.99  identical      core_skeleton.cpp_CDeformableModel_renderBones_FUN_00519120
  005191f0 <- 0059b8d0  0.97  similar_size   core_skeleton.cpp_CDeformableModel_load_FUN_005191f0
  00519280 <- 0059b970  0.97  similar_size   core_skeleton.cpp_CDeformableModel_loadStream_FUN_00519280
  00519b10 <- 0059c220  0.78  same_mnemonics core_skeleton.cpp_CDeformableModel_getPartPtr_FUN_00519b10
  00519b30 <- 0059c240  0.78  same_mnemonics core_skeleton.cpp_CDeformableModel_findPartByName_FUN_00519b30
  00519bc0 <- 0059c2d0  0.78  same_mnemonics core_skeleton.cpp_CDeformableModel_getBonePart_FUN_00519bc0
  00519be0 <- 0059c2f0  0.93  similar_size   core_skeleton.cpp_CDeformableModel_computeBoneDominantPart_FUN_00519be0
  00519ec0 <- 0059c5e0  0.97  similar_size   core_skeleton.cpp_CDeformableModel_dismember_FUN_00519ec0
  0051a700 <- 0059ce40  0.99  identical      core_skeleton.cpp_CDeformableModel_selectLOD_FUN_0051a700
  0051a780 <- 0059cec0  0.97  same_mnemonics core_skeleton.cpp_CDeformableModel_shatter_FUN_0051a780
  0051ad20 <- 0059d460  0.97  similar_size   core_skeleton.cpp_CDeformableModel_computePartDominantBones_FUN_0051ad20
  0051b280 <- 0059d9e0  0.78  same_mnemonics core_skeleton.cpp_CDeformableModel_computeBoneBoundsAndFlags_FUN_0051b280
  0051b480 <- 0059dbe0  0.78  same_mnemonics core_skeleton.cpp_CDeformableModel_computeFarthestChildBones_FUN_0051b480
  0051b540 <- 0059dca0  0.99  identical      core_skeleton.cpp_CDeformableModel_findMaxWeightBone_FUN_0051b540
  0051b600 <- 0059dd60  0.99  identical      core_skeleton.cpp_CDeformableModel_calculateMemorySize_FUN_0051b600
  0051b660 <- 0059ddc0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_ctor_FUN_0051b660
  0051b6e0 <- 0059de40  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_dtor_FUN_0051b6e0
  0051b750 <- 0059deb0  0.97  similar_size   core_skeleton.cpp_CDeformableModelInstance_allocPointList_FUN_0051b750
  0051b800 <- 0059df80  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_resetToRestPose_FUN_0051b800
  0051b880 <- 0059e000  0.93  identical      core_skeleton.cpp_CDeformableModelInstance_updateAnimationAndTransforms_FUN_0051b880
  0051b8a0 <- 0059e020  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_updateAnimation_FUN_0051b8a0
  0051b8f0 <- 0059e070  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_updateMotionAtFrame_FUN_0051b8f0
  0051b920 <- 0059e0a0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_updateMotion_FUN_0051b920
  0051c3d0 <- 0059eb50  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_blendMotion_FUN_0051c3d0
  0051cab0 <- 0059f230  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_blendWithPoseData_FUN_0051cab0
  0051cae0 <- 0059f260  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_blendWithQuaternions_FUN_0051cae0
  0051cf60 <- 0059f6e0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_copyBoneRotations_FUN_0051cf60
  0051cfd0 <- 0059f750  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_blendBoneRotations_FUN_0051cfd0
  0051d0a0 <- 0059f820  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getBoneWorldMatrix_FUN_0051d0a0
  0051d2a0 <- 0059fa20  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getBoneWorldPosition_FUN_0051d2a0
  0051d380 <- 0059fb00  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getBoneCachedWorldPosition_FUN_0051d380
  0051d3c0 <- 0059fb40  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_computeBoneTransforms_FUN_0051d3c0
  0051d5e0 <- 0059fd60  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_offsetAllBonePositions_FUN_0051d5e0
  0051d650 <- 0059fdd0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_aimBoneAtTarget_FUN_0051d650
  0051d7a0 <- 0059ff20  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_applyRotationToHierarchy_FUN_0051d7a0
  0051d970 <- 005a00f0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_scalePoseDataForHierarchy_FUN_0051d970
  0051d9d0 <- 005a0150  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_renderWithOptions_FUN_0051d9d0
  0051da50 <- 005a01d0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_skinVerticesForLOD_FUN_0051da50
  0051da90 <- 005a0210  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_skinSingleVertex_FUN_0051da90
  0051dad0 <- 005a0250  0.96  identical      core_skeleton.cpp_CDeformableModelInstance_skinAndRotateVertices_FUN_0051dad0
  0051db20 <- 005a02a0  0.96  identical      core_skeleton.cpp_CDeformableModelInstance_skinAndLightVertices_FUN_0051db20
  0051db70 <- 005a02f0  0.96  identical      core_skeleton.cpp_CDeformableModelInstance_skinAndInitWRecip_FUN_0051db70
  0051dbc0 <- 005a0340  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_renderPolygons_FUN_0051dbc0
  0051dc30 <- 005a03b0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_outlinePolygons_FUN_0051dc30
  0051dc90 <- 005a0410  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_showAllParts_FUN_0051dc90
  0051dcb0 <- 005a0430  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_clearAllTextureSetIndices_FUN_0051dcb0
  0051dcd0 <- 005a0450  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_preCache_FUN_0051dcd0
  0051dd00 <- 005a0480  0.96  same_mnemonics core_skeleton.cpp_CDeformableModelInstance_initializeFromModel_FUN_0051dd00
  0051de60 <- 005a05e0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_computeBoundingBoxFromVertices_FUN_0051de60
  0051e020 <- 005a07a0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getModelPtr_FUN_0051e020
  0051e0a0 <- 005a0820  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getSkeletonPtr_FUN_0051e0a0
  0051e0c0 <- 005a0840  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_init_FUN_0051e0c0
  0051e120 <- 005a08a0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_findPatchToFrame_FUN_0051e120
  0051e350 <- 005a0ad0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_computeBoneTransformsForFrame_FUN_0051e350
  0051e510 <- 005a0c90  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_accumulateScaledRootMotion_FUN_0051e510
  0051e590 <- 005a0d10  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getRootMotionDelta_FUN_0051e590
  0051e7d0 <- 005a0f50  0.99  identical      core_skeleton.cpp_getRootMotionDeltaForMotion_FUN_0051e7d0
  0051e860 <- 005a0fe0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_spawnDismemberedBodyPart_FUN_0051e860
  0051e8c0 <- 005a1040  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_dismemberPart_FUN_0051e8c0
  0051e960 <- 005a10e0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_rayIntersect_FUN_0051e960
  0051e9e0 <- 005a1160  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_findClosestBone_FUN_0051e9e0
  0051ed30 <- 005a14b0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_shatter_FUN_0051ed30
  0051ed90 <- 005a1510  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_getBoneTransform_FUN_0051ed90
  0051ee60 <- 005a15e0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_setBoneTransform_FUN_0051ee60
  0051ef40 <- 005a16c0  0.85  same_mnemonics core_skeleton.cpp_CDeformableModelInstance_computeBoundingBoxFromBones_FUN_0051ef40
  0051f030 <- 005a17b0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_renderSkeleton_FUN_0051f030
  0051f060 <- 005a17e0  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_renderBones_FUN_0051f060
  0051f080 <- 005a1800  0.99  identical      core_skeleton.cpp_CDeformableModelInstance_computeCylindricalUVs_FUN_0051f080
  0051f1d0 <- 005a1950  0.99  identical      core_skeleton.cpp_computeBoneWorldMatrices_FUN_0051f1d0
  0051f3f0 <- 005a1b70  0.99  identical      core_skeleton.cpp_blendBoneTransformData_FUN_0051f3f0
  0051f570 <- 005a1cf0  0.93  similar_size   core_skeleton.cpp_getDeformableModel_FUN_0051f570
  0051f730 <- 005a1ea0  0.78  same_mnemonics core_skeleton.cpp_freeAllSkeletons_FUN_0051f730
  0051f840 <- 005a1f70  0.99  identical      core_skeleton.cpp_SVert_ctor_FUN_0051f840
  0051f860 <- 005a1f90  0.99  identical      core_skeleton.cpp_SVert_dtor_FUN_0051f860
  0051f980 <- 005a20b0  0.99  identical      core_slew.cpp_CSlew_processInput_FUN_0051f980
  0051fcf0 <- 005a2430  0.80  same_mnemonics core_smiley.cpp_CSmiley_ctor_FUN_0051fcf0
  00520b60 <- 005a32a0  0.80  same_mnemonics core_smiley.cpp_CSmiley_processDismemberment_FUN_00520b60
  005210d0 <- 005a3880  0.90  same_mnemonics core_smiley.cpp_CSmiley_dtor_FUN_005210d0
  00521190 <- 005a3940  0.99  identical      sound_sndmain.cpp_staticInit_FUN_00521190
  005211f0 <- 005a39a0  0.99  identical      sound_sndmain.cpp_computeComplexFFT_FUN_005211f0
  005214e0 <- 005a3c90  0.99  identical      sound_sndmain.cpp_computeFFT_FUN_005214e0
  00521830 <- 005a3fe0  0.78  similar_size   sound_sndmain.cpp_parseWavFile_FUN_00521830
  00521ca0 <- 005a4450  0.93  same_mnemonics sound_sndmain.cpp_ensureSoundMemoryAvailable_FUN_00521ca0
  00521d80 <- 005a4530  0.99  identical      sound_sndmain.cpp_trimLineAndRemoveComments_FUN_00521d80
  00522480 <- 005a4c80  0.96  similar_size   sound_sndmain.cpp_getSfxSample_FUN_00522480
  00522970 <- 005a5180  0.99  identical      sound_sndmain.cpp_isStreamableFile_FUN_00522970
  00522d10 <- 005a5530  0.99  identical      sound_sndmain.cpp_calculateVirtualSpeakerPositions_FUN_00522d10
  00522ea0 <- 005a56c0  0.99  identical      sound_sndmain.cpp_calculateDistanceGain_FUN_00522ea0
  00522f10 <- 005a5730  0.78  similar_size   sound_sndmain.cpp_allocMixBuffers_FUN_00522f10
  005230d0 <- 005a5900  0.93  similar_size   sound_sndmain.cpp_freeMixBuffers_FUN_005230d0
  00523330 <- 005a5b80  0.78  same_mnemonics sound_sndmain.cpp_convertMixBufToOutput_FUN_00523330
  005235b0 <- 005a5e10  0.99  identical      sound_sndmain.cpp_convertDoubleToFixed_FUN_005235b0
  00523610 <- 005a5e70  0.99  identical      sound_sndmain.cpp_mixResampleMonoToStereo_FUN_00523610
  00523750 <- 005a5fb0  0.99  identical      sound_sndmain.cpp_mixResampleStereoToStereo_FUN_00523750
  00523910 <- 005a6170  0.78  similar_size   sound_sndmain.cpp_CSfxSample_allocateHwSample_FUN_00523910
  00523a60 <- 005a62c0  0.97  similar_size   sound_sndmain.cpp_CSfxSample_freeMemory_FUN_00523a60
  00523b20 <- 005a63b0  0.93  same_mnemonics sound_sndmain.cpp_CSfxSample_releaseBufferId_FUN_00523b20
  00523b70 <- 005a6400  0.93  similar_size   sound_sndmain.cpp_CSfxSample_freeSampleData_FUN_00523b70
  00523cb0 <- 005a6540  0.93  similar_size   sound_sndmain.cpp_CSfxSample_releaseSoundBuffer_FUN_00523cb0
  00523d10 <- 005a65a0  0.97  same_mnemonics sound_sndmain.cpp_CSfxSample_seek_FUN_00523d10
  00524410 <- 005a6ce0  0.99  identical      sound_sndmain.cpp_CSfxSlot_updateBoundPositionAndVelocity_FUN_00524410
  005244b0 <- 005a6d80  0.93  same_mnemonics sound_sndmain.cpp_CSfxSlot_computeDistancesToSpeakers_FUN_005244b0
  00524520 <- 005a6df0  0.93  same_mnemonics sound_sndmain.cpp_CSfxSlot_computeChannelDelays_FUN_00524520
  00524630 <- 005a6f00  0.93  same_mnemonics sound_sndmain.cpp_CSfxSlot_computeChannelVolumes_FUN_00524630
  005247a0 <- 005a7070  0.97  same_mnemonics sound_sndmain.cpp_CSfxSlot_autoCalcDelayRemaining_FUN_005247a0
  00524830 <- 005a7100  0.97  same_mnemonics sound_sndmain.cpp_CSfxSlot_compute_FUN_00524830
  00525570 <- 005a7e60  0.97  same_mnemonics sound_sndmain.cpp_CSfxSlot_kill_FUN_00525570
  005256f0 <- 005a7fe0  0.97  similar_size   sound_sndmain.cpp_CSfxSlot_pollHwHandle_FUN_005256f0
  005257e0 <- 005a80e0  0.93  same_mnemonics sound_sndmain.cpp_CSfxSlot_pollHwPlaybackPos_FUN_005257e0
  00525a80 <- 005a8390  0.97  same_mnemonics sound_sndmain.cpp_CSfxSlot_seek_FUN_00525a80
  00525b70 <- 005a8480  0.85  same_mnemonics sound_sndmain.cpp_CSfxSample_init_FUN_00525b70
  00525bc0 <- 005a84d0  0.99  identical      sound_sndmain.cpp_CSampleInfo_getSampleDuration_FUN_00525bc0
  00525c10 <- 005a8520  0.99  identical      sound_sndmain.cpp_CSfxSample_computeDataSize_FUN_00525c10
  00525c40 <- 005a8550  0.99  identical      sound_sndmain.cpp_CSfxSample_getBytesPerFrame_FUN_00525c40
  00525c70 <- 005a8580  0.97  same_mnemonics sound_sndmain.cpp_CSampleInfo_cvtPlaybackPos_FUN_00525c70
  00525eb0 <- 005a8830  0.85  similar_size   sound_sndmain.cpp_CSfxOptions_reset_FUN_00525eb0
  00525f50 <- 005a88e0  0.85  similar_size   sound_sndmain.cpp_setNextSfxStaticPosition_FUN_00525f50
  00525fc0 <- 005a8940  0.85  similar_size   sound_sndmain.cpp_setNextSfxTrackedFloatPosition_FUN_00525fc0
  00526090 <- 005a8a00  0.93  similar_size   sound_sndmain.cpp_setNextSfxTrackedVelocity1_FUN_00526090
  005260f0 <- 005a8a60  0.85  similar_size   sound_sndmain.cpp_setNextSfxVolume_FUN_005260f0
  005261b0 <- 005a8af0  0.85  similar_size   sound_sndmain.cpp_setNextSfxChannel_FUN_005261b0
  00526210 <- 005a8b40  0.85  similar_size   sound_sndmain.cpp_setNextSfxDelay_FUN_00526210
