name,address,virtual_file,lines,suspect_count,suspect_types,complexity_score
FUN_0048b1c0,0048b1c0,.,12,13,param_count_too_few|unnamed_param|warning_overlapping_globals,157
FUN_0048b270,0048b270,.,26,15,param_count_too_few|undefined_data|unnamed_param|unresolved_funcptr|warning_overlapping_globals,201
FUN_0048b320,0048b320,.,12,9,param_count_too_few|unnamed_param|warning_overlapping_globals,117
FUN_0048b370,0048b370,.,11,21,param_count_too_few|unnamed_param|warning_overlapping_globals,236
FUN_0048b3e0,0048b3e0,.,11,16,unnamed_param|warning_overlapping_globals,181
FUN_0048b440,0048b440,.,77,33,self_copy_guard|unnamed_param|warning_overlapping_globals,422
FUN_0048b6b0,0048b6b0,.,12,10,param_count_too_few|unnamed_param,122
FUN_0048b6f0,0048b6f0,.,384,145,param_count_too_few|self_copy_guard|suspect_float|undefined_data|unnamed_param|unresolved_funcptr|warning_overlapping_globals,1869
FUN_0048c0d0,0048c0d0,.,13,15,param_count_too_few|unnamed_param|warning_overlapping_globals,178
FUN_0048c160,0048c160,.,47,18,param_count_too_few|unnamed_param|warning_overlapping_globals,242
FUN_0048c2a0,0048c2a0,.,13,15,unnamed_param|warning_overlapping_globals,173
FUN_0048c310,0048c310,.,13,13,param_count_too_few|unnamed_param|warning_overlapping_globals,158
FUN_0048c370,0048c370,.,11,7,param_count_too_few|unnamed_param|warning_overlapping_globals,96
FUN_0048c3c0,0048c3c0,.,12,13,undefined_data|unnamed_param|warning_overlapping_globals,157
FUN_0048c420,0048c420,.,19,12,param_count_too_few|unnamed_param|warning_overlapping_globals,154
FUN_0048c4a0,0048c4a0,.,19,14,param_count_too_few|unnamed_param|warning_overlapping_globals,174
FUN_0048c530,0048c530,.,11,13,param_count_too_few|unnamed_param|warning_overlapping_globals,156
FUN_0048c590,0048c590,.,46,25,unnamed_param|warning_overlapping_globals,306
FUN_0048c6b0,0048c6b0,.,11,10,unnamed_param|warning_overlapping_globals,121
FUN_0048c710,0048c710,.,12,8,undefined_data|unnamed_param|unresolved_funcptr|warning_overlapping_globals,112
FUN_0048c760,0048c760,.,14,10,param_count_too_few|undefined_data|unnamed_param|unresolved_funcptr|warning_overlapping_globals,139
FUN_0048c7d0,0048c7d0,.,16,9,param_count_too_few|undefined_data|unnamed_param,121
FUN_0048c850,0048c850,.,12,8,param_count_too_few|undefined_data|unnamed_param,107
FUN_0048c8a0,0048c8a0,.,17,3,param_count_too_few|undefined_data|warning_overlapping_globals,62
FUN_0048cf60,0048cf60,.,28,2,unnamed_param,53
FUN_0048d050,0048d050,.,22,7,param_count_too_few|undefined_data|unnamed_param,107
FUN_0048d0c0,0048d0c0,.,131,62,param_count_too_few|unnamed_param|unresolved_funcptr|warning_overlapping_globals,771
FUN_0048d5d0,0048d5d0,.,283,98,raw_address_constant|stack_alignment_array|undefined_data|unnamed_param|unresolved_funcptr|warning_overlapping_globals,1293
FUN_0048df10,0048df10,.,5,2,unnamed_param,30
